district,month,cumm_rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max,year
Adilabad,Apr,0.421578947368421,25.683859649122805,39.59649122807018,19.607017543859648,55.28684210526316,0.1711895910780669,16.647211895910782,2018
Adilabad,Aug,15.750764006791172,23.72988115449915,29.81748726655348,72.37283531409167,92.24057724957557,0.711310592459605,15.94219030520646,2018
Adilabad,Dec,0.3149210903873745,14.151936872309898,28.37575322812052,43.21822094691535,88.74863701578192,0.1021052631578947,7.016992481203008,2018
Adilabad,Feb,0.6080827067669173,17.21372180451128,33.474436090225566,25.25883458646617,66.95977443609023,0.1476190476190476,11.62281746031746,2018
Adilabad,Jan,0.0,12.46095076400679,31.436757215619693,23.637521222410864,69.65297113752122,0.0738351254480286,9.502508960573476,2018
Adilabad,Jul,10.817317487266552,23.990152801358235,29.995755517826822,69.95493197278911,91.55051020408165,1.030645161290323,15.499820788530466,2018
Adilabad,Jun,7.836315789473684,24.977543859649124,35.54298245614035,47.24105263157895,82.3859649122807,0.8857407407407407,17.800185185185185,2018
Adilabad,Mar,0.2042444821731748,21.5106960950764,36.91850594227504,19.259252971137524,52.99660441426146,0.0915770609318996,14.32921146953405,2018
Adilabad,May,1.1151103565365024,28.420882852292024,42.37741935483871,19.453820033955857,55.644991511035656,0.6921146953405017,18.462544802867384,2018
Adilabad,Nov,0.0075438596491228,16.780877192982455,33.03122807017544,35.09754385964912,83.83105263157894,0.0065055762081784,8.84182156133829,2018
Adilabad,Oct,0.0200972447325769,19.817828200972446,34.24927066450567,39.23354943273906,88.4354943273906,0.0436860068259385,9.87457337883959,2018
Adilabad,Sep,4.335789473684211,23.246315789473684,32.55719298245614,58.88578947368421,91.76105263157896,0.1107407407407407,11.792592592592593,2018
Karimnagar,Apr,0.6486666666666666,24.605466666666665,38.782266666666665,29.90253333333333,80.24773333333334,0.0859437751004016,11.694912985274431,2018
Karimnagar,Aug,10.038451612903224,24.80283870967742,31.40232258064516,71.65754838709677,94.54670967741936,0.516,12.58116129032258,2018
Karimnagar,Dec,0.6034981905910736,17.51073582629674,29.805790108564537,47.91712907117009,92.62689987937271,0.0838359469240048,6.653317249698432,2018
Karimnagar,Feb,0.0012857142857142,17.089428571428574,33.261714285714284,30.57357142857143,79.32485714285714,0.0521428571428571,8.915285714285714,2018
Karimnagar,Jan,0.0,14.287096774193548,31.40289032258065,30.324516129032254,84.90593548387098,0.0052903225806451,6.776129032258065,2018
Karimnagar,Jul,7.324774193548387,25.185935483870967,31.696774193548386,69.81574193548387,92.39225806451611,0.519483870967742,13.010451612903228,2018
Karimnagar,Jun,4.332533333333333,25.9432,36.8304,43.87853333333334,82.08466666666666,0.2650666666666667,12.9556,2018
Karimnagar,Mar,0.1118709677419354,20.76,36.51483870967742,26.08916129032258,75.85290322580646,0.0229677419354838,9.071096774193547,2018
Karimnagar,May,1.0011612903225806,27.311483870967745,41.86683870967742,24.386064516129032,71.03664516129032,0.2709677419354839,12.958967741935483,2018
Karimnagar,Nov,0.0,18.93453333333333,34.114,35.062533333333334,89.83546666666668,0.0015999999999999,6.8272,2018
Karimnagar,Oct,0.1170940170940171,21.987789987789988,34.64639804639805,47.61623931623932,92.93614163614164,0.0267399267399267,6.276190476190476,2018
Karimnagar,Sep,3.4033333333333333,24.407733333333333,33.8512,61.3856,95.6632,0.0568,8.6264,2018
Khammam,Apr,0.2367543859649123,25.173947368421054,38.98368421052632,35.79411247803163,87.8384007029877,0.2436083408884859,10.393200362647326,2018
Khammam,Aug,11.943718166383702,25.006027164685907,32.578098471986415,69.42351443123938,93.7953310696095,0.1765475152571926,9.910549258936356,2018
Khammam,Dec,1.8944805194805197,19.589935064935062,30.935146103896106,53.45560064935065,94.05243506493508,0.0724723874256584,5.229566694987256,2018
Khammam,Feb,0.0010338345864661,18.28402255639098,34.300187969924814,32.50827067669173,90.0031954887218,0.0083011583011583,7.457818532818533,2018
Khammam,Jan,0.0,17.2830220713073,32.46216468590832,36.737011884550085,92.1588285229202,8.71839581517001e-05,5.651438535309503,2018
Khammam,Jul,5.71502546689304,25.672920203735146,33.06612903225807,66.55076400679117,91.91061120543291,0.1734960767218831,10.464428945074108,2018
Khammam,Jun,5.161578947368421,26.748947368421053,37.083333333333336,49.240175438596495,83.53333333333333,0.1645045045045045,10.958378378378375,2018
Khammam,Mar,0.3062818336162988,21.73438030560272,36.89244482173175,33.80169779286927,91.94932088285228,0.1007846556233652,7.405231037489101,2018
Khammam,May,0.7628183361629881,26.991850594227504,40.77809847198642,35.619439728353136,82.71315789473685,0.3088927637314734,11.122231909328685,2018
Khammam,Nov,0.1971052631578947,20.78912280701754,34.15824561403509,42.35938596491228,91.36666666666666,0.0160447761194029,5.580503731343284,2018
Khammam,Oct,0.8423076923076923,23.27788461538461,35.27091346153846,48.184134615384615,91.64054487179487,0.0187129551227773,5.514563928873836,2018
Khammam,Sep,2.118859649122807,25.155087719298244,34.833771929824564,57.649298245614034,92.44026315789472,0.0574565416285452,6.968526989935956,2018
Nizamabad,Apr,0.1418803418803418,24.77435897435897,39.71299145299145,20.7317094017094,64.93205128205128,0.0323630136986301,10.019349315068494,2018
Nizamabad,Aug,11.939454094292804,24.156575682382133,30.701488833746897,71.36335814722912,93.76004962779156,0.3736145574855252,9.867907361455748,2018
Nizamabad,Dec,0.385827395091053,16.811163895486935,29.692557403008703,43.24346793349169,90.1686460807601,0.0460807600950118,6.068883610451306,2018
Nizamabad,Feb,0.297985347985348,17.09835164835165,33.30604395604395,27.298441796516958,76.09459211732356,0.0265567765567765,7.644688644688645,2018
Nizamabad,Jan,0.0,14.14028122415219,31.278114143920597,26.20860215053764,81.63382961124897,0.0002481389578163,6.3488833746898266,2018
Nizamabad,Jul,5.766997518610422,24.708188585607942,31.60372208436725,68.1036393713813,91.80181968569065,0.6979321753515302,10.89859387923904,2018
Nizamabad,Jun,7.3244444444444445,25.555641025641023,36.107350427350426,45.700170940170935,80.86529914529915,0.4046153846153846,12.014529914529914,2018
Nizamabad,Mar,0.2556658395368072,21.17684036393714,36.90330851943755,21.778990901571547,68.14722911497105,0.0175351530190239,7.808767576509512,2018
Nizamabad,May,0.974110835401158,27.928205128205125,42.1550041356493,19.95682382133995,59.066418527708855,0.1560794044665012,12.10818858560794,2018
Nizamabad,Nov,0.0,18.26786324786325,33.93649572649572,32.964017094017095,89.0517094017094,0.0082051282051282,5.632735042735043,2018
Nizamabad,Oct,0.0944574551131928,21.00913348946136,34.73715846994536,39.458626073380174,91.36190476190475,0.0044496487119437,6.028259172521468,2018
Nizamabad,Sep,2.247435897435897,23.92,33.41760683760683,57.59435897435897,92.93290598290598,0.0374358974358974,7.14880341880342,2018
Warangal,Apr,0.7197767857142858,24.885550595238094,38.52697916666666,31.66870535714285,83.75287698412698,0.3613078556263269,11.684750884642604,2018
Warangal,Aug,8.33992895545315,24.670055683563746,31.08846006144393,69.2189708141321,92.63847926267282,0.2558986175115207,12.469308755760368,2018
Warangal,Dec,0.7242271505376344,17.587874423963136,29.289160906298005,51.114396121351774,92.0927275345622,0.2154714640198511,7.085478908188586,2018
Warangal,Feb,0.0033801020408163,17.343670280612244,33.432536139455785,29.271104379251703,84.40988520408163,0.0645918367346938,8.641785714285714,2018
Warangal,Jan,0.0,14.936482334869432,31.612820180491557,33.07986271121352,87.78121159754224,0.0576190476190476,7.079385560675883,2018
Warangal,Jul,5.723046274961598,25.06475134408602,31.66307603686636,67.43878168202764,91.53057795698923,0.2568817204301075,11.878817204301075,2018
Warangal,Jun,5.316359126984128,25.844375,36.17548115079365,46.24936011904762,82.26341765873016,0.1565555555555555,12.071650793650791,2018
Warangal,Mar,0.0903753840245775,21.25115687403994,36.92141897081413,24.477476958525344,79.6824452764977,0.1361597542242703,9.14121351766513,2018
Warangal,May,1.8539602534562207,26.74389880952381,40.24260752688172,31.34405241935484,77.76768433179723,0.5243010752688172,12.923118279569891,2018
Warangal,Nov,0.0909424603174603,18.947445436507937,33.53116071428572,38.290753968253966,91.11979662698413,0.0798571428571428,7.04915873015873,2018
Warangal,Oct,0.3222579567172258,22.01720167143536,34.2701688006098,45.43750856154925,91.4833435059268,0.0351769930987515,7.196054164966551,2018
Warangal,Sep,1.7923015873015873,24.19931547619048,33.53211805555556,57.832212301587305,92.98760416666669,0.0544603174603174,8.86252380952381,2018
Adilabad,Apr,0.2195652173913043,26.98159420289855,40.81739130434783,17.355942028985506,50.24246376811595,0.1640909090909091,12.836969696969696,2019
Adilabad,Aug,8.233691756272401,24.14426523297491,30.264874551971324,73.6483870967742,96.31093189964156,0.5207885304659499,10.23046594982079,2019
Adilabad,Dec,0.0229390681003584,15.835483870967744,28.842293906810035,49.89130824372759,93.60528673835124,0.0539426523297491,5.470250896057348,2019
Adilabad,Feb,0.0184782608695652,16.93835403726708,33.29285714285714,27.538509316770185,71.90729813664596,0.0670454545454545,10.35211038961039,2019
Adilabad,Jan,0.1308555399719495,12.201262272089762,29.281907433380084,33.55736325385694,83.5430575035063,0.0826979472140762,7.256011730205279,2019
Adilabad,Jul,11.618100358422938,24.967921146953405,32.49695340501792,65.38781362007168,92.3010752688172,1.0451553930530166,10.874954296160878,2019
Adilabad,Jun,4.580555555555556,28.328333333333333,39.62611111111111,33.60703703703704,70.77833333333334,0.7847524752475248,11.991287128712871,2019
Adilabad,Mar,0.0694249649368864,21.83211781206171,36.9726507713885,22.477980364656386,59.66381486676017,0.163782991202346,11.795894428152494,2019
Adilabad,May,0.0596072931276297,30.19032258064516,42.70687237026648,13.938008415147264,36.02987377279102,0.7415213946117274,12.58716323296355,2019
Adilabad,Nov,0.1501851851851851,17.72351851851852,31.15537037037037,51.19166666666667,96.40092592592592,0.0262962962962962,5.732407407407408,2019
Adilabad,Oct,2.746953405017921,22.06639784946237,31.55313620071685,66.63118279569892,98.05035842293908,0.0403225806451612,6.891397849462366,2019
Adilabad,Sep,6.326628352490421,23.68860153256705,30.66072796934866,75.83170498084291,97.66053639846744,0.182375478927203,8.371264367816092,2019
Karimnagar,Apr,0.3086419753086419,24.866296296296294,39.95901234567901,25.93691358024692,74.17506172839506,0.1395061728395061,10.265925925925924,2019
Karimnagar,Aug,7.843346774193549,24.623790322580643,31.342540322580643,73.66350806451612,96.0727822580645,0.8439516129032258,13.022782258064517,2019
Karimnagar,Dec,0.0655241935483871,17.956686827923388,29.56424731183468,50.31266869093117,95.93103158600806,0.0088709677419354,6.950403225806451,2019
Karimnagar,Feb,0.0929894179894179,19.323809523809523,33.033068783068785,41.40291005291005,90.2265873015873,0.0637566137566137,7.724206349206349,2019
Karimnagar,Jan,1.465232974910394,15.551015531660694,29.968100358422937,40.657706093189965,93.86798088410993,0.0468339307048984,6.988291517323775,2019
Karimnagar,Jul,9.60665322580645,25.279032258064515,33.25423387096774,62.091330645161285,92.00423387096774,0.5762096774193549,15.316733870967743,2019
Karimnagar,Jun,2.859375,28.21020833333333,39.134375,36.19020833333333,73.88875,0.719375,16.08625,2019
Karimnagar,Mar,0.0685782556750298,21.93034647550777,36.10083632019116,34.1026284348865,82.1826762246117,0.1922341696535245,8.980286738351255,2019
Karimnagar,May,0.2040621266427718,28.933333333333334,42.8568697729988,18.288769414575867,59.836798088410994,0.140621266427718,11.127837514934289,2019
Karimnagar,Nov,0.44,19.527291666666667,31.633750000000003,52.62145833333333,98.3175,-0.00625,5.651666666666667,2019
Karimnagar,Oct,8.025201612903226,22.83234206989919,32.563138440866936,70.58116599461694,98.58795362903226,0.0191532258064516,6.624193548387097,2019
Karimnagar,Sep,10.341594827586206,23.852119252873564,31.626436781609197,76.91262571839081,97.98266882183908,0.2364224137931034,10.915301724137931,2019
Khammam,Apr,0.3409999999999999,25.19083333333333,39.67575,30.9065,89.72175,0.0878632478632478,8.33,2019
Khammam,Aug,8.187557603686637,25.51321044546851,33.23195084485407,70.10015360983103,94.89569892473118,0.2760368663594469,10.86605222734255,2019
Khammam,Dec,0.1476190476190476,19.796825396851,31.657962109600614,51.98883768556068,95.84377880187404,0.0049844236760124,6.069003115264798,2019
Khammam,Feb,0.0042857142857142,20.798482142857143,33.943125,45.07776785714285,94.86232142857143,0.0395050412465627,6.499541704857928,2019
Khammam,Jan,1.0860483870967743,17.49991935483871,31.44217741935484,47.64354838709677,95.75991935483871,0.0114309906858594,5.429127857747671,2019
Khammam,Jul,6.136251920122888,26.25837173579109,34.67772657450077,58.31167434715822,90.61874039938556,0.3218125960061443,12.823963133640552,2019
Khammam,Jun,1.4517460317460318,28.90333333333333,39.443333333333335,41.41301587301587,79.52428571428572,0.5392344497607656,12.99920255183413,2019
Khammam,Mar,0.2471774193548387,22.72758064516129,36.656693548387096,40.83290322580645,94.34048387096774,0.0454921422663358,7.176509511993383,2019
Khammam,May,1.0721774193548388,28.24435483870968,41.98596774193548,30.80725806451613,84.86749999999999,0.1793046357615894,9.42566225165563,2019
Khammam,Nov,0.2955555555555555,21.5184126984127,33.29952380952381,56.28190476190476,96.515873015873,0.0131746031746031,5.2392063492063485,2019
Khammam,Oct,4.055606758832565,24.457808499738864,33.74242191500768,69.16426011265744,96.6564260112596,0.0554531490015361,6.108294930875576,2019
Khammam,Sep,7.847454844006569,25.174110563765737,32.556185002736726,76.78481116584564,96.15498084291188,0.0927750410509031,7.367487684729064,2019
Nizamabad,Apr,0.0777235772357723,25.62170731707317,40.76382113821138,19.82886178861789,60.022032520325205,0.054390243902439,8.589756097560976,2019
Nizamabad,Aug,10.70500556173526,23.968854282536157,30.742491657397107,76.2563959955506,96.13715239154617,0.6402669632925473,8.61523915461624,2019
Nizamabad,Dec,0.0163515016685205,17.545077864282536,29.183240637764182,49.859091583214685,92.85149425285871,0.0091825307950727,4.56976483762598,2019
Nizamabad,Feb,0.0847560975609756,18.43649825783972,33.70217770034843,31.71637630662021,83.02073170731708,0.0296167247386759,6.087020905923344,2019
Nizamabad,Jan,0.0669551534225019,15.040991345397323,30.41038552321007,35.25483870967742,89.70574350904799,0.0423288749016522,6.079779701022816,2019
Nizamabad,Jul,9.873859844271411,24.713459399332592,32.66607341490545,62.7146829810901,91.05695216907677,0.8279199110122357,9.989321468298108,2019
Nizamabad,Jun,3.368620689655172,27.62310344827586,38.940000000000005,33.79735632183908,70.35494252873563,0.7726436781609196,10.90632183908046,2019
Nizamabad,Mar,0.0044059795436664,21.72816679779701,37.11974822974036,25.589771833202203,71.53398898505114,0.0610542879622344,6.744610542879622,2019
Nizamabad,May,0.0940991345397325,28.547757671125098,42.85837922895358,14.192761605035406,42.261683713611326,0.0948859166011014,9.762077104642014,2019
Nizamabad,Nov,0.4975862068965517,18.83816091954023,31.37954022988506,50.45850574712644,95.94747126436782,-0.0040229885057471,3.837701149425288,2019
Nizamabad,Oct,5.054949944382647,22.52344456804227,31.685096403414907,67.32188542825361,96.3844382647386,0.0213570634037819,4.506117908787542,2019
Nizamabad,Sep,12.760047562425685,23.35699960364645,30.80935196195006,77.48428260007927,97.16635354736424,0.1929845422116528,6.510225921521998,2019
Warangal,Apr,0.7657490079365079,24.86205357142857,39.76826388888889,24.7818253968254,81.3162251984127,0.3533015873015873,10.830825396825396,2019
Warangal,Aug,9.791129032258064,25.02967375366569,32.05584677419355,74.27912390029326,96.89820381231672,0.1928885630498533,9.751896994134896,2019
Warangal,Dec,0.1398735337243401,18.90640120967742,30.30259347507332,52.74317723607038,96.33411381964808,0.0066807184750733,6.226163856304986,2019
Warangal,Feb,0.0731823979591836,19.66996173469388,33.19744366496599,38.2969068877551,89.69937818877551,0.1521768707482993,8.310680272108844,2019
Warangal,Jan,0.6832421274961598,15.19387960829493,29.829694700460827,40.88731758832566,93.14922715053764,0.1011059907834101,7.734746543778803,2019
Warangal,Jul,8.237564149560118,25.365157624633436,33.7164681085044,61.8529508797654,92.69551869501468,0.1409457478005865,11.6162573313783,2019
Warangal,Jun,2.9034848484848483,28.59868371212121,39.03052083333333,37.104337121212126,72.85735795454545,0.5071875,12.417547348484849,2019
Warangal,Mar,0.0018145161290322,22.34635176651306,36.29584293394777,32.03191244239631,87.17132296466974,0.4478801843317972,9.893763440860216,2019
Warangal,May,0.2207373271889401,28.46847158218126,41.92481278801844,20.90503072196621,67.61833237327188,0.2381874039938556,11.297910906298004,2019
Warangal,Nov,0.6937310606060606,20.59589962121212,32.20774621212121,56.89358901515151,98.07832386363636,0.007092803030303,5.544261363636364,2019
Warangal,Oct,8.256561583577712,23.645330828445747,33.1222094941349,72.31826887829911,98.5603051686217,0.0497525659824046,6.476539589442815,2019
Warangal,Sep,9.627935606060609,24.45155539772728,31.82307646780303,78.10644412878787,97.68742266414142,0.096607481060606,8.681304450757576,2019
Adilabad,Apr,0.5607407407407408,24.32185185185185,38.90870370370371,24.036296296296296,66.05222222222221,,8.426296296296297,2020
Adilabad,Aug,8.28853046594982,24.189964157706093,29.935931899641577,76.91021505376344,95.47464157706094,0.2910394265232975,5.27831541218638,2020
Adilabad,Dec,0.0003584229390681,13.220609318996416,30.335125448028677,35.88996415770609,86.9326164874552,0.0446236559139784,3.9016129032258062,2020
Adilabad,Feb,0.1342911877394636,16.527011494252875,31.29157088122605,39.10498084291188,83.79885057471265,0.0,7.786781609195402,2020
Adilabad,Jan,0.7994623655913979,15.586917562724016,28.468279569892477,51.51810035842293,93.19193548387096,0.0,6.796167883211679,2020
Adilabad,Jul,11.308422939068102,24.78736559139785,32.89874551971326,68.68530465949821,96.11818996415772,0.1310035842293907,5.617025089605735,2020
Adilabad,Jun,4.8062962962962965,25.674074074074078,35.260185185185186,51.79611111111112,87.57259259259258,0.2343866171003717,8.382527881040893,2020
Adilabad,Mar,1.0768817204301075,20.841397849462364,35.37741935483871,34.20412186379929,84.17293906810036,0.0,8.658243727598567,2020
Adilabad,May,0.4913978494623656,28.03637992831541,41.37401433691756,21.14551971326165,55.64390681003584,,7.7962365591397855,2020
Adilabad,Nov,0.152037037037037,16.859814814814815,31.270555555555557,42.26685185185185,88.11,0.0676356589147286,4.102325581395349,2020
Adilabad,Oct,2.048028673835125,22.23512544802868,32.59534050179212,58.82616487455197,94.14498207885303,0.088671875,4.2666015625,2020
Adilabad,Sep,5.2320370370370375,24.37351851851852,32.72888888888889,69.475,96.22037037037038,0.0587786259541984,4.11469465648855,2020
Karimnagar,Apr,0.3935416666666667,23.71333333333333,37.62,33.24729166666667,79.05854166666667,,9.821666666666664,2020
Karimnagar,Aug,17.28125,24.66735551074597,30.625336021491936,80.05329301076613,96.88514784945563,0.5407258064516128,11.730241935483871,2020
Karimnagar,Dec,0.0,15.609677419354838,30.544959677419357,35.36270161290323,92.09556451612904,0.001008064516129,6.721572580645161,2020
Karimnagar,Feb,0.5491379310344827,18.82737068965517,31.223060344827587,46.980387931034485,91.24827586206897,0.0,9.263793103448275,2020
Karimnagar,Jan,0.1633064516129032,18.41048387096774,29.459072580645163,53.22116935483872,93.30745967741936,0.0,8.99616935483871,2020
Karimnagar,Jul,8.571572580645162,24.96249999997984,33.247849462358865,71.26056787637097,97.05556115596774,0.1735887096774193,10.914314516129032,2020
Karimnagar,Jun,6.526875,26.051041666666663,35.396458333333335,53.66333333333333,87.60020833333333,0.4385416666666666,12.842291666666666,2020
